,median_rates,mean_rates,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website,brand_to_num
504,0.0,0.0,H5912001_S_SAM0040-we,smartphone,三星,Galaxy A30 SM-A305G雙卡雙待 4+64GB智 能手機-白 (平行進口),1628.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A30-SMA305G雙卡雙待-464GB智-能手機白-平行進口/p/H5912001_S_SAM0040-we,3351
505,0.0,0.0,H5300001_S_ASAA60606-64GBBK,smartphone,三星,A60 6GB+64GB 幻影黑（平行進口）,1999.0,0.0,0.0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/A60-6GB64GB-幻影黑平行進口/p/H5300001_S_ASAA60606-64GBBK,3351
506,0.0,0.0,H0972006_S_miplay_128GB,smartphone,小米,Mi Play 128GB ROM + 6GB RAM,1599.0,0.0,0.0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Mi-Play-128GB-ROM-6GB-RAM/p/H0972006_S_miplay_128GB,3101
507,0.0,0.0,H5982001_S_sama305black,smartphone,Samsung 三星,SAMSUNG Galaxy A305 64gb Black 平行進口,1650.0,0.0,0.0,Xero,https://www.hktvmall.com/hktv/zh/main/Xero/s/H5982001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/SAMSUNG-Galaxy-A305-64gb-Black-平行進口/p/H5982001_S_sama305black,1951
508,0.0,0.0,H5912001_S_HU0014-gn,smartphone,Huawei,Y9 Prime 2019 4+128GB-綠（香港行貨）,1758.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y9-Prime-2019-4128GB綠香港行貨/p/H5912001_S_HU0014-gn,3201
509,0.0,0.0,H0972006_S_A1000_Grey,smartphone,聯想,智能手機 - A1000 (灰色),329.0,0.0,0.0,ASK-Super-Outlet,https://www.hktvmall.com/hktv/zh/main/ASK-Super-Outlet/s/H1142001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/智能手機-A1000-灰色/p/H0972006_S_A1000_Grey,3301
510,0.0,0.0,H6588001_S_Sony_Xperia10Plus_Black,smartphone,SONY,Xperia 10 Plus 6GB+64GB 黑色 香港行貨,2499.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-10-Plus-6GB64GB-黑色-香港行貨/p/H6588001_S_Sony_Xperia10Plus_Black,3051
511,0.0,0.0,H0775001_S_AL06,smartphone,Alcatel,POP4 Plus 5056D 智能電話(灰),599.0,0.0,0.0,DCONE,https://www.hktvmall.com/hktv/zh/main/DCONE/s/H0775001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/POP4-Plus-5056D-智能電話灰/p/H0775001_S_AL06,2101
512,0.0,0.0,S6048001_S_ibao001_black,smartphone,智愛寶,智愛寶功能電話,1000.0,0.0,0.0,榮華愛心科技服務有限公司,https://www.hktvmall.com/hktv/zh/main/榮華愛心科技服務有限公司/s/S6048001/電子電器/電子電器/手機及平板電腦/手提電話/傳統手提電話/智愛寶功能電話/p/S6048001_S_ibao001_black,1551
513,0.0,0.0,H5912001_S_HU0011-we,smartphone,Huawei,P30 Lite 6+128GB-白（香港行貨）,2188.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/P30-Lite-6128GB白香港行貨/p/H5912001_S_HU0011-we,3201
514,0.0,0.0,H5912001_S_Xa0073-rd,smartphone,小米,紅米 NOTE 7 Pro 6+128GB-紅（平行進口）,1888.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-NOTE-7-Pro-6128GB紅平行進口/p/H5912001_S_Xa0073-rd,3101
515,0.0,0.0,H5300001_S_AOEGM191012256GBNB,smartphone,一加,OnePlus 7 Pro 12GB+256GB 星雲藍（平行進口）,6299.0,0.0,0.0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-7-Pro-12GB256GB-星雲藍平行進口/p/H5300001_S_AOEGM191012256GBNB,2401
516,0.0,0.0,H6588002_S_Samsung_A40s_Blue_CN,smartphone,三星,Galaxy A40s 6GB/64GB A3050 藍色 (水貨),1498.0,0.0,0.0,盛逸百貨,https://www.hktvmall.com/hktv/zh/main/盛逸百貨/s/H6588002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A40s-6GB64GB-A3050-藍色-水貨/p/H6588002_S_Samsung_A40s_Blue_CN,3351
517,0.0,0.0,H7007001_S_SAMN975256H01WH01,smartphone,三星,香港行貨(幻白)GALAXY NOTE 10+ N9750 12GB RAM 256GB ROM,7368.0,0.0,0.0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨幻白GALAXY-NOTE-10-N9750-12GB-RAM-256GB-ROM/p/H7007001_S_SAMN975256H01WH01,3351
518,0.0,0.0,H6588002_S_Samsung_A60_128_Black_CN,smartphone,三星,Galaxy A60 6GB/128GB A6060 黑色 (水貨),1998.0,0.0,0.0,盛逸百貨,https://www.hktvmall.com/hktv/zh/main/盛逸百貨/s/H6588002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A60-6GB128GB-A6060-黑色-水貨/p/H6588002_S_Samsung_A60_128_Black_CN,3351
519,0.0,0.0,H0762001_S_galaxy-s10-g9730-8-128-gr-800270634,smartphone,三星,Galaxy S10 (G9730) (8GB+128GB),5338.0,0.0,0.0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-G9730-8GB128GB/p/H0762001_S_galaxy-s10-g9730-8-128-gr-800270634,3351
520,0.0,0.0,G5031001_S_APPIXM64_MT732,smartphone,APPLE,"iPhone XS Max 64GB, 金色 #HK行貨",9399.0,0.0,0.0,Metro-com,https://www.hktvmall.com/hktv/zh/main/Metro-com/s/G5031001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-XS-Max-64GB-金色-HK行貨/p/G5031001_S_APPIXM64_MT732,3251
521,0.0,0.0,H6588001_S_Samsung_A70_8_Blue,smartphone,三星,Galaxy A70 8GB+128GB 藍色 香港行貨,3299.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A70-8GB128GB-藍色-香港行貨/p/H6588001_S_Samsung_A70_8_Blue,3351
522,0.0,0.0,H0972006_S_MIX_Black,smartphone,Ulefone,4G-LTE 無邊框智能手機 - MIX (4+64GB) (黑色),899.0,0.0,0.0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/4GLTE-無邊框智能手機-MIX-464GB-黑色/p/H0972006_S_MIX_Black,2351
523,0.0,0.0,H5300001_S_ASAA70506-128GBBK,smartphone,三星,Galaxy A70 6GB+128GB 黑色（平行進口）,2699.0,0.0,0.0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A70-6GB128GB-黑色平行進口/p/H5300001_S_ASAA70506-128GBBK,3351
524,0.0,0.0,H0762001_S_Galaxy-A80-A8050-bk-800270196,smartphone,三星,Galaxy A80 (A8050),4398.0,0.0,0.0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A80-A8050/p/H0762001_S_Galaxy-A80-A8050-bk-800270196,3351
525,0.0,0.0,H0972006_S_X_BK,smartphone,Ulefone,"X - 5.85"" / 8核心 / 64GB / 雙鏡頭 / 無線充電",999.0,0.0,0.0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/X-585-8核心-64GB-雙鏡頭-無線充電/p/H0972006_S_X_BK,2351
526,0.0,0.0,H5912001_S_SAM0047-or,smartphone,三星,Galaxy A20 SM-A205G 雙卡雙待 3+32GB 智能手機-紅（香港行貨）,1448.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A20-SMA205G-雙卡雙待-332GB-智能手機紅香港行貨/p/H5912001_S_SAM0047-or,3351
527,0.0,0.0,H0762001_S_galaxy-s10-plus-ceramic-g9750-8-512-bk-800270640,smartphone,三星,Galaxy S10 Plus 陶瓷特別版 (G9750) (8GB+512GB),7888.0,0.0,0.0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-Plus-陶瓷特別版-G9750-8GB512GB/p/H0762001_S_galaxy-s10-plus-ceramic-g9750-8-512-bk-800270640,3351
528,0.0,0.0,H0972006_S_L2,smartphone,SONY,"Xperia L2 5.5"" / 32GB / NFC 智能手機 (黑色)",899.0,0.0,0.0,ASK-Super-Outlet,https://www.hktvmall.com/hktv/zh/main/ASK-Super-Outlet/s/H1142001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-L2-55-32GB-NFC-智能手機-黑色/p/H0972006_S_L2,3051
529,0.0,0.0,H5300001_S_AHUSTK-L224-128GBSB,smartphone,Huawei,Huawei Y9 Prime 2019 4GB+128GB 寶石藍（香港行貨）,1799.0,0.0,0.0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Huawei-Y9-Prime-2019-4GB128GB-寶石藍香港行貨/p/H5300001_S_AHUSTK-L224-128GBSB,3201
530,0.0,0.0,H6588001_S_Huawei_P30_Pro_BreathingCrystal,smartphone,Huawei,P30 Pro 8GB+256GB 天空之境色 香港行貨,5599.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/P30-Pro-8GB256GB-天空之境色-香港行貨/p/H6588001_S_Huawei_P30_Pro_BreathingCrystal,3201
531,0.0,0.0,H0775002_S_AL06,smartphone,Alcatel,POP4 Plus 5056D智能電話(灰) - Alcatel,599.0,0.0,0.0,Suntec,https://www.hktvmall.com/hktv/zh/main/Suntec/s/H0775002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/POP4-Plus-5056D智能電話灰-Alcatel/p/H0775002_S_AL06,2101
532,0.0,0.0,H5912001_S_LN0010,smartphone,聯想,S5 4G+64G 雙卡雙待-黑（香港行貨）,1099.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/S5-4G64G-雙卡雙待黑香港行貨/p/H5912001_S_LN0010,3301
533,0.0,0.0,H6588001_S_Samsung_Note10P_256_Glow,smartphone,三星,Galaxy Note 10+ 12GB+256GB N9750 幻光色 香港行貨,7399.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-Note-10-12GB256GB-N9750-幻光色-香港行貨/p/H6588001_S_Samsung_Note10P_256_Glow,3351
534,0.0,0.0,G5031001_S_APPIXR64MT122,smartphone,APPLE,"iPhone XR, 64GB - 黑色 #HK行貨",5189.0,0.0,0.0,Metro-com,https://www.hktvmall.com/hktv/zh/main/Metro-com/s/G5031001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/iPhone-XR-64GB-黑色-HK行貨/p/G5031001_S_APPIXR64MT122,3251
535,0.0,0.0,S1103001_S_iphone8_64P_GOLD,smartphone,APPLE 蘋果,"香港行貨 2018 iPhone 8 5.5""金色 64GB",6888.0,0.0,0.0,Smart-Living,https://www.hktvmall.com/hktv/zh/main/Smart-Living/s/S1103001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨-2018-iPhone-8-55金色-64GB/p/S1103001_S_iphone8_64P_GOLD,1451
536,0.0,0.0,H5300001_S_AOEGM19008-256GBGY,smartphone,一加,OnePlus 7 8GB+256GB 灰色（平行進口）,3799.0,0.0,0.0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-7-8GB256GB-灰色平行進口/p/H5300001_S_AOEGM19008-256GBGY,2401
537,0.0,0.0,H0972006_S_Power6_BU,smartphone,Ulefone,"Power 6 - 6350mAh 特大電量 / 6.3"" FHD+ / NFC / Android 9.0",1549.0,0.0,0.0,ASK-Gadgets,https://www.hktvmall.com/hktv/zh/main/ASK-Gadgets/s/H0972006/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Power-6-6350mAh-特大電量-63-FHD-NFC-Android-90/p/H0972006_S_Power6_BU,2351
538,0.0,0.0,H5912001_S_T0040,smartphone,聯想,Tab 3 7 Essential TB-7304F 1GB+8GB (香港行貨),699.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Tab-3-7-Essential-TB7304F-1GB8GB-香港行貨/p/H5912001_S_T0040,3301
539,0.0,0.0,H6588002_S_Samsung_A60_128_Orange_CN,smartphone,Samsung 三星,Galaxy A60 6GB/128GB A6060 橙色 (水貨),1998.0,0.0,0.0,盛逸百貨,https://www.hktvmall.com/hktv/zh/main/盛逸百貨/s/H6588002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A60-6GB128GB-A6060-橙色-水貨/p/H6588002_S_Samsung_A60_128_Orange_CN,1951
540,0.0,0.0,H6588001_S_Sony_Xperia10Plus_Navy,smartphone,SONY,Xperia 10 Plus 6GB+64GB 軍藍色 香港行貨,2499.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-10-Plus-6GB64GB-軍藍色-香港行貨/p/H6588001_S_Sony_Xperia10Plus_Navy,3051
541,0.0,0.0,H7007001_S_SAMN975256H01SV01,smartphone,三星,香港行貨(幻光)GALAXY NOTE 10+ N9750 12GB RAM 256GB ROM,7368.0,0.0,0.0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨幻光GALAXY-NOTE-10-N9750-12GB-RAM-256GB-ROM/p/H7007001_S_SAMN975256H01SV01,3351
542,0.0,0.0,H0775001_S_AL01BLK,smartphone,Alcatel,Shine Lite 4G LTE智能電話(黑),699.0,0.0,0.0,DCONE,https://www.hktvmall.com/hktv/zh/main/DCONE/s/H0775001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Shine-Lite-4G-LTE智能電話黑/p/H0775001_S_AL01BLK,2101
543,0.0,0.0,H6588001_S_Oppo_Reno_6_256_Black,smartphone,OPPO,Reno 6GB+256GB 極夜黑色 平行進口 中國版,2899.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Reno-6GB256GB-極夜黑色-平行進口-中國版/p/H6588001_S_Oppo_Reno_6_256_Black,2601
544,0.0,0.0,H6588001_S_Huawei_Y9_Prime_2019_Blue,smartphone,Huawei,Y9 Prime 2019 4GB+128GB 藍色 香港行貨,1699.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y9-Prime-2019-4GB128GB-藍色-香港行貨/p/H6588001_S_Huawei_Y9_Prime_2019_Blue,3201
545,0.0,0.0,H6588001_S_Huawei_Y6_Prime_2018_Blue,smartphone,Huawei,Y6 Prime 2018 3GB+32GB 藍色 香港行貨,1099.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y6-Prime-2018-3GB32GB-藍色-香港行貨/p/H6588001_S_Huawei_Y6_Prime_2018_Blue,3201
546,0.0,0.0,H5912001_S_VI0017-bk,smartphone,vivo,Y91c 2+32GB-黑（香港行貨）,1048.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Y91c-232GB黑香港行貨/p/H5912001_S_VI0017-bk,3151
547,0.0,0.0,H6588001_S_Samsung_Note10P_256_Black,smartphone,三星,Galaxy Note 10+ 12GB+256GB N9750 幻黑色 香港行貨,7399.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-Note-10-12GB256GB-N9750-幻黑色-香港行貨/p/H6588001_S_Samsung_Note10P_256_Black,3351
548,0.0,0.0,H5912001_S_Xa0065,smartphone,小米,紅米 7 3+64GB-黑（香港行貨）,1399.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/紅米-7-364GB黑香港行貨/p/H5912001_S_Xa0065,3101
549,0.0,0.0,H5912001_S_Ca0001,smartphone,CAT,B30（香港行貨）,660.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/B30香港行貨/p/H5912001_S_Ca0001,1651
550,0.0,0.0,H5300001_S_ASAG88706-128GBB,smartphone,三星,Galaxy A8s 6GB+128GB 漸變藍（平行進口）,2299.0,0.0,0.0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A8s-6GB128GB-漸變藍平行進口/p/H5300001_S_ASAG88706-128GBB,3351
551,0.0,0.0,H0775002_S_AL01BLK,smartphone,Alcatel,"Shine Lite 5"" 4G LTE智能電話(黑) - Alcatel",699.0,0.0,0.0,Suntec,https://www.hktvmall.com/hktv/zh/main/Suntec/s/H0775002/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Shine-Lite-5-4G-LTE智能電話黑-Alcatel/p/H0775002_S_AL01BLK,2101
552,0.0,0.0,H0775022_S_rog_512,smartphone,Asus,電競手機 ROG Phone 512G ZS600KL  幻影黑,9198.0,0.0,0.0,Asus,https://www.hktvmall.com/hktv/zh/main/Asus/s/H0775022/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/電競手機-ROG-Phone-512G-ZS600KL-幻影黑/p/H0775022_S_rog_512,2751
553,0.0,0.0,H6588001_S_Sony_Xperia_L3_Gold,smartphone,SONY,Xperia L3 3GB+32GB 金色 香港行貨,1399.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Xperia-L3-3GB32GB-金色-香港行貨/p/H6588001_S_Sony_Xperia_L3_Gold,3051
554,0.0,0.0,H5683001_S_P1869,smartphone,日本ASK,SP586 極速八核高配手機,2380.0,0.0,0.0,日本ASK數碼專門店,https://www.hktvmall.com/hktv/zh/main/日本ASK數碼專門店/s/H5683001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/SP586-極速八核高配手機/p/H5683001_S_P1869,1801
555,0.0,0.0,H5982001_S_samsunga505128gbblack,smartphone,Samsung 三星,SAMSUNG A505 6gb ram +128gb Black 平行進口,2280.0,0.0,0.0,Xero,https://www.hktvmall.com/hktv/zh/main/Xero/s/H5982001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/SAMSUNG-A505-6gb-ram-128gb-Black-平行進口/p/H5982001_S_samsunga505128gbblack,1951
556,0.0,0.0,H5912001_S_SAM0009_bk,smartphone,三星,GALAXY S9 DUAL 64GB G960FD 黑 (平行進口),4288.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/GALAXY-S9-DUAL-64GB-G960FD-黑-平行進口/p/H5912001_S_SAM0009_bk,3351
557,0.0,0.0,H5300001_S_AOEGM19108-256GBNB,smartphone,一加,OnePlus 7 Pro 8GB+256GB 星雲藍（平行進口）,5599.0,0.0,0.0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/OnePlus-7-Pro-8GB256GB-星雲藍平行進口/p/H5300001_S_AOEGM19108-256GBNB,2401
558,0.0,0.0,H6302001_S_w1000046,smartphone,NOKIA,8110 4G雙卡雙待雙核智能手機電話黑色,560.0,0.0,0.0,Worldwide-Store,https://www.hktvmall.com/hktv/zh/main/Worldwide-Store/s/H6302001/電子電器/電子電器/手機及平板電腦/手提電話/傳統手提電話/8110-4G雙卡雙待雙核智能手機電話黑色/p/H6302001_S_w1000046,2451
559,0.0,0.0,H5982001_S_catS60,smartphone,CATERPILLAR,Caterpillar CAT S60 香港行貨一年保養,4080.0,0.0,0.0,Xero,https://www.hktvmall.com/hktv/zh/main/Xero/s/H5982001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Caterpillar-CAT-S60-香港行貨一年保養/p/H5982001_S_catS60,1701
560,0.0,0.0,H7007001_S_SAMN975512H01SV01,smartphone,三星,香港行貨(幻光)GALAXY NOTE 10+ N9750 12GB RAM 512GB ROM,8448.0,0.0,0.0,煒信電信電子科技公司,https://www.hktvmall.com/hktv/zh/main/煒信電信電子科技公司/s/H7007001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/香港行貨幻光GALAXY-NOTE-10-N9750-12GB-RAM-512GB-ROM/p/H7007001_S_SAMN975512H01SV01,3351
561,0.0,0.0,H0762001_S_galaxy-s10-g9730-8-512-bk-800270636,smartphone,三星,Galaxy S10 (G9730) (8GB+512GB),6938.0,0.0,0.0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-G9730-8GB512GB/p/H0762001_S_galaxy-s10-g9730-8-512-bk-800270636,3351
562,0.0,0.0,H6588001_S_Huawei_P30Lite_Black,smartphone,Huawei,P30 Lite 6GB+128GB 黑色 香港行貨,2199.0,0.0,0.0,輝煌數碼有限公司,https://www.hktvmall.com/hktv/zh/main/輝煌數碼有限公司/s/H6588001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/P30-Lite-6GB128GB-黑色-香港行貨/p/H6588001_S_Huawei_P30Lite_Black,3201
563,0.0,0.0,H5912001_S_LG0009,smartphone,LG,G7+ ThinQ LMG710EAW 128GB-黑（平行進口）,3099.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/G7-ThinQ-LMG710EAW-128GB黑平行進口/p/H5912001_S_LG0009,1901
564,0.0,0.0,H0775022_S_rog_128,smartphone,Asus,電競手機 ROG Phone 128G ZS600KL 幻影黑,7398.0,0.0,0.0,Asus,https://www.hktvmall.com/hktv/zh/main/Asus/s/H0775022/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/電競手機-ROG-Phone-128G-ZS600KL-幻影黑/p/H0775022_S_rog_128,2751
565,0.0,0.0,H0762001_S_galaxy-s10-plus-g9750-8-128-gr-800270643,smartphone,三星,Galaxy S10 Plus (G9750) (8GB+128GB),6238.0,0.0,0.0,Mob-hk,https://www.hktvmall.com/hktv/zh/main/Mob-hk/s/H0762001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-S10-Plus-G9750-8GB128GB/p/H0762001_S_galaxy-s10-plus-g9750-8-128-gr-800270643,3351
566,0.0,0.0,H5912001_S_MO0007_we,smartphone,Motorola,MOTO C PLUS（白色）(香港行貨),768.0,0.0,0.0,UNIVERSAL,https://www.hktvmall.com/hktv/zh/main/UNIVERSAL/s/H5912001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/MOTO-C-PLUS白色香港行貨/p/H5912001_S_MO0007_we,2801
567,0.0,0.0,H5300001_S_ASAA70508-128GBW,smartphone,三星,Galaxy A70 8GB+128GB 白色（平行進口）,2999.0,0.0,0.0,Citylink,https://www.hktvmall.com/hktv/zh/main/Citylink/s/H5300001/電子電器/電子電器/手機及平板電腦/手提電話/智能電話/Galaxy-A70-8GB128GB-白色平行進口/p/H5300001_S_ASAA70508-128GBW,3351
