,Unnamed: 0,product_index,product_type,product_brand,product_name,product_price,average_rate,no_of_rates,seller,website
25,25,H6603001_S_Yoga_C930_13IKB_81C4002FHH,laptop,聯想,"LENOVO Yoga C930 13.9"" TOUCH FHD i7-8550u 16G 512G WIN10 Home (雲母色)",15199.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Yoga-C930-139-TOUCH-FHD-i78550u-16G-512G-WIN10-Home-雲母色/p/H6603001_S_Yoga_C930_13IKB_81C4002FHH
26,26,H6603001_S_Yoga_C930_13IKB_81C4002GHH,laptop,聯想,"LENOVO Yoga C930 13.9"" TOUCH 4K i7-8550u 16G 1TB WIN10 Home (雲母色)",16299.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Yoga-C930-139-TOUCH-4K-i78550u-16G-1TB-WIN10-Home-雲母色/p/H6603001_S_Yoga_C930_13IKB_81C4002GHH
27,27,H6603001_S_Yoga_C930_13IKB_81C4007XHH,laptop,聯想,"LENOVO Yoga C930 13.9"" TOUCH FHD i7-8550u 16G 512G WIN10 Home (灰色)",15199.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Yoga-C930-139-TOUCH-FHD-i78550u-16G-512G-WIN10-Home-灰色/p/H6603001_S_Yoga_C930_13IKB_81C4007XHH
28,28,H6603001_S_Yoga_C930_13IKB_81C4007YHH,laptop,聯想,"LENOVO Yoga C930 13.9"" TOUCH 4K i7-8550u 16G 1TB WIN10 Home (灰色)",16299.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Yoga-C930-139-TOUCH-4K-i78550u-16G-1TB-WIN10-Home-灰色/p/H6603001_S_Yoga_C930_13IKB_81C4007YHH
29,29,H6603001_S_Yoga_S730_13IWL_81J0002UHH,laptop,聯想,"LENOVO Yoga S730 13.3"" FHD i7-8565u 16G 512G WIN10 Home (灰色)",10699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/LENOVO-Yoga-S730-133-FHD-i78565u-16G-512G-WIN10-Home-灰色/p/H6603001_S_Yoga_S730_13IWL_81J0002UHH
30,30,H6603001_S_SF314_56G_58MJ_NXHAQCF001,laptop,ACER,"SF314 14"" IPS FHD i5-8265u 8G 256G+1TB MX250-2G Win10 Home (銀色)",5599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF314-14-IPS-FHD-i58265u-8G-256G1TB-MX2502G-Win10-Home-銀色/p/H6603001_S_SF314_56G_58MJ_NXHAQCF001
31,31,H6603001_S_SF314_55G_59BG_NXHBJCF002,laptop,ACER,"SF314 14"" IPS FHD i5-8265u 8G 512GB MX250-2G Win10 Home (銀色)",5799.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/SF314-14-IPS-FHD-i58265u-8G-512GB-MX2502G-Win10-Home-銀色/p/H6603001_S_SF314_55G_59BG_NXHBJCF002
32,32,H6603001_S_A315_54_51J1_NXHEFCF003,laptop,ACER,"A315 15.6"" FHD i5-8265u 8G 128G+1TB SHARE Win10 Home",4499.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/A315-156-FHD-i58265u-8G-128G1TB-SHARE-Win10-Home/p/H6603001_S_A315_54_51J1_NXHEFCF003
33,33,H6603001_S_A315_55G_57JU_NXHG2CF008,laptop,ACER,"A315 15.6"" FHD i5-8265u 8G 2TB MX230-2G Win10 Home 藍色",4599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/A315-156-FHD-i58265u-8G-2TB-MX2302G-Win10-Home-藍色/p/H6603001_S_A315_55G_57JU_NXHG2CF008
34,34,H6603001_S_NP950SBE_X01HK,laptop,三星,"NP950SBE-X01HK 15"" FHD TOUCH i7-8565u 16G 512G MX150-2G Win10 Home",14099.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP950SBEX01HK-15-FHD-TOUCH-i78565u-16G-512G-MX1502G-Win10-Home/p/H6603001_S_NP950SBE_X01HK
35,35,H6603001_S_IdeaPad_S130_11IGM_81J10013HH,laptop,聯想,"IdeaPad S130-11IGM 11.6"" HD N4100 4G 64G Win10 Home 白",2599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S13011IGM-116-HD-N4100-4G-64G-Win10-Home-白/p/H6603001_S_IdeaPad_S130_11IGM_81J10013HH
36,36,H6603001_S_Ideapad_L340_17IWL_81L0005MHH,laptop,聯想,"IdeaPad L340-17IWL 17.3"" FHD i5-8265u 8G 1TB+256G MX230-2G Win10 Home",6299.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-L34017IWL-173-FHD-i58265u-8G-1TB256G-MX2302G-Win10-Home/p/H6603001_S_Ideapad_L340_17IWL_81L0005MHH
37,37,H6603001_S_IdeaPad_L340_17IWL_81L0005QHH,laptop,聯想,"IdeaPad L340-17IWL 17.3"" FHD i7-8565u 8G 1TB+256G MX230-2G Win10 Home",7399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-L34017IWL-173-FHD-i78565u-8G-1TB256G-MX2302G-Win10-Home/p/H6603001_S_IdeaPad_L340_17IWL_81L0005QHH
38,38,H6603001_S_IdeaPad_L340_17IRH_81LL005LHH,laptop,聯想,"IdeaPad L340-17IRH 17.3"" IPS FHD i5-9300H 8G 1TB+256G GTX1050-3G Wi10 Home",6699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-L34017IRH-173-IPS-FHD-i59300H-8G-1TB256G-GTX10503G-Wi10-Home/p/H6603001_S_IdeaPad_L340_17IRH_81LL005LHH
39,39,H6603001_S_IdeaPad_L340_17IRH_81LL005NHH,laptop,聯想,"IdeaPad L340-17IRH 17.3"" IPS FHD i7-9750H 8G 1TB+256G GTX1050-3G Win10 Home",8499.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-L34017IRH-173-IPS-FHD-i79750H-8G-1TB256G-GTX10503G-Win10-Home/p/H6603001_S_IdeaPad_L340_17IRH_81LL005NHH
40,40,H6603001_S_IdeaPad_S540_15IWL_81NE0037HH,laptop,聯想,"IdeaPad S540-15IWL 15.6"" IPS FHD i5-8265u 8G 512G MX250-2G Win10 Home 銅色",6999.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S54015IWL-156-IPS-FHD-i58265u-8G-512G-MX2502G-Win10-Home-銅色/p/H6603001_S_IdeaPad_S540_15IWL_81NE0037HH
41,41,H6603001_S_IdeaPad_S540_15IWL_81NE003AHH,laptop,聯想,"IdeaPad S540-15IWL 15.6"" IPS FHD i7-8565u 12G 1TB MX250-2GB Win10 Home 銅色",8099.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-S54015IWL-156-IPS-FHD-i78565u-12G-1TB-MX2502GB-Win10-Home-銅色/p/H6603001_S_IdeaPad_S540_15IWL_81NE003AHH
42,42,H6603001_S_IdeaPad_L340_15IWL_81LG00GRHH,laptop,聯想,"IdeaPad L340-15IWL 15.6"" FHD i3-8145u 4G 256G MX110-2G Win10 Home",4399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/IdeaPad-L34015IWL-156-FHD-i38145u-4G-256G-MX1102G-Win10-Home/p/H6603001_S_IdeaPad_L340_15IWL_81LG00GRHH
43,43,H6603001_S_NP350XAA_X04HK,laptop,三星,"NP350XAA-X04HK 15"" FHD i5-8250u 8G 128G+1TB MX110-2G Win10 Home",5699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP350XAAX04HK-15-FHD-i58250u-8G-128G1TB-MX1102G-Win10-Home/p/H6603001_S_NP350XAA_X04HK
44,44,H6603001_S_NP350XAA_X05HK,laptop,三星,"NP350XAA-X05HK 15"" FHD i5-8250 8G 128G+1TB MX110-2G Win10 Home",5699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP350XAAX05HK-15-FHD-i58250-8G-128G1TB-MX1102G-Win10-Home/p/H6603001_S_NP350XAA_X05HK
45,45,H6603001_S_NP350XBE_K03HK,laptop,三星,"NP350XBE-K03HK 15"" FHD Intel 5405u 8G 128G SHARE Win10 Home",3399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP350XBEK03HK-15-FHD-Intel-5405u-8G-128G-SHARE-Win10-Home/p/H6603001_S_NP350XBE_K03HK
46,46,H6603001_S_NP350XBE_K04HK,laptop,三星,"NP350XBE-K04HK 15"" FHD 5405u 8G 128G SHARE Win10 Home",3399.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP350XBEK04HK-15-FHD-5405u-8G-128G-SHARE-Win10-Home/p/H6603001_S_NP350XBE_K04HK
47,47,H6603001_S_NP350XBE_K01HK,laptop,三星,"NP350XBE-K01HK 15"" FHD i5-8265u 8G 256G SHARE Win10 Home",5199.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP350XBEK01HK-15-FHD-i58265u-8G-256G-SHARE-Win10-Home/p/H6603001_S_NP350XBE_K01HK
48,48,H6603001_S_NP350XBE_K02HK,laptop,三星,"NP350XBE-K02HK 15"" FHD i5-8265u 8G 256G SHARE Win10 Home",5199.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP350XBEK02HK-15-FHD-i58265u-8G-256G-SHARE-Win10-Home/p/H6603001_S_NP350XBE_K02HK
49,49,H6603001_S_NP930XBE_K03HK,laptop,三星,"NP930XBE-K03HK 13.3"" FHD i7-8565u 16G 512G SHARE Win10 Home",11699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP930XBEK03HK-133-FHD-i78565u-16G-512G-SHARE-Win10-Home/p/H6603001_S_NP930XBE_K03HK
50,50,H6603001_S_NP930MBE_K01HK,laptop,三星,"NP930MBE-K01HK 13.3"" FHD TOUCH i5-8265u 8G 256G SHARE Win10 Home",10599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP930MBEK01HK-133-FHD-TOUCH-i58265u-8G-256G-SHARE-Win10-Home/p/H6603001_S_NP930MBE_K01HK
51,51,H6603001_S_NP930SBE_K03HK,laptop,三星,"NP930SBE-K03HK 13.3"" FHD TOUCH i7-8565u 16G 512G SHARE Win10 Home",14099.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP930SBEK03HK-133-FHD-TOUCH-i78565u-16G-512G-SHARE-Win10-Home/p/H6603001_S_NP930SBE_K03HK
52,52,H6603001_S_NP550XAA_X05HK,laptop,三星,"NP550XAA-X05HK 15.6"" PLS FHD i7-8550u 8G 128G+1TB MX150-2G Win10 Home",10680.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP550XAAX05HK-156-PLS-FHD-i78550u-8G-128G1TB-MX1502G-Win10-Home/p/H6603001_S_NP550XAA_X05HK
53,53,H6603001_S_NP550XAA_X04HK,laptop,三星,"NP550XAA-X04HK 15.6"" PLS FHD i7-8550u 12G 256G+1TB MX150-2G Win10 Home",11080.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP550XAAX04HK-156-PLS-FHD-i78550u-12G-256G1TB-MX1502G-Win10-Home/p/H6603001_S_NP550XAA_X04HK
54,54,H6603001_S_NP550XBE_X01HK,laptop,三星,"NP550XBE-X01HK 15.6"" PLS FHD i7-8565u 16G 256G+1TB MX150-2G Win10 Home",7699.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP550XBEX01HK-156-PLS-FHD-i78565u-16G-256G1TB-MX1502G-Win10-Home/p/H6603001_S_NP550XBE_X01HK
55,55,H6603001_S_NP730XBE_K01HK,laptop,三星,"NP730XBE-K01HK 13.3"" FHD i5-8265u 8G 256G SHARE Win10 Home",6999.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP730XBEK01HK-133-FHD-i58265u-8G-256G-SHARE-Win10-Home/p/H6603001_S_NP730XBE_K01HK
56,56,H6603001_S_NP730QAA_K02HK,laptop,三星,"NP730QAA-K02HK 13.3"" FHD TOUCH i7-8550u 8G 256G SHARE Win10 Home",6599.0,0.0,0,新域達有限公司,https://www.hktvmall.com/hktv/zh/main/新域達有限公司/s/H6603001/電子電器/電子電器/電腦及週邊設備/手提電腦/NP730QAAK02HK-133-FHD-TOUCH-i78550u-8G-256G-SHARE-Win10-Home/p/H6603001_S_NP730QAA_K02HK
